CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,,,,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn
20883,20,Male,27,6,5,8,Premium,Annual,924,17,1,,,,,,,,,,,
20884,53,Female,41,29,3,11,Basic,Annual,368,7,1,,,,,,,,,,,
20885,24,Female,2,26,8,3,Basic,Quarterly,835,19,1,,,,,,,,,,,
20886,24,Female,25,2,8,20,Standard,Annual,471,13,1,,,,,,,,,,,
20887,54,Female,28,20,6,10,Standard,Annual,618,17,1,,,,,,,,,,,
20888,51,Female,50,23,4,22,Basic,Quarterly,528,7,1,,,,,,,,,,,
20889,39,Female,49,1,7,21,Standard,Annual,461,13,1,,,,,,,,,,,
20890,65,Female,41,27,10,15,Standard,Monthly,300,24,1,,,,,,,,,,,
20891,35,Male,20,7,10,10,Standard,Monthly,649,10,1,,,,,,,,,,,
20892,33,Male,26,18,9,14,Standard,Monthly,334,17,1,,,,,,,,,,,
20893,49,Male,55,25,1,18,Standard,Annual,401,2,1,,,,,,,,,,,
20894,46,Female,59,24,6,16,Standard,Annual,940,29,1,,,,,,,,,,,
20895,65,Male,27,19,1,27,Standard,Annual,333,30,1,,,,,,,,,,,
20896,23,Male,41,14,3,21,Standard,Quarterly,247,9,1,,,,,,,,,,,
20897,34,Female,13,11,8,14,Basic,Quarterly,221,17,1,,,,,,,,,,,
20898,35,Female,57,23,3,5,Basic,Quarterly,540,18,1,,,,,,,,,,,
20899,43,Female,46,14,8,25,Premium,Annual,873,30,1,,,,,,,,,,,
20900,60,Female,4,16,0,5,Standard,Quarterly,112,3,1,,,,,,,,,,,
20901,34,Male,8,11,5,12,Basic,Quarterly,309,16,1,,,,,,,,,,,
20902,23,Male,25,16,9,12,Standard,Monthly,913,8,1,,,,,,,,,,,
20903,31,Female,4,20,4,4,Premium,Quarterly,402,6,1,,,,,,,,,,,
20904,37,Male,17,9,3,15,Basic,Quarterly,605,18,1,,,,,,,,,,,
20905,41,Female,14,22,4,28,Basic,Quarterly,139,22,1,,,,,,,,,,,
20906,42,Male,39,24,7,12,Basic,Annual,512,8,1,,,,,,,,,,,
20907,44,Female,49,6,7,8,Basic,Quarterly,645,16,1,,,,,,,,,,,
20908,24,Male,5,19,8,24,Basic,Annual,992,7,1,,,,,,,,,,,
20909,62,Female,53,9,5,6,Standard,Quarterly,915,21,1,,,,,,,,,,,
20910,48,Male,34,18,4,1,Standard,Annual,454,18,1,,,,,,,,,,,
20911,37,Male,45,19,8,17,Standard,Monthly,299,19,1,,,,,,,,,,,
20912,32,Male,52,18,4,20,Basic,Quarterly,434,19,1,,,,,,,,,,,
20913,27,Male,34,7,9,22,Standard,Annual,667,26,1,,,,,,,,,,,
20914,34,Female,51,20,0,4,Basic,Annual,482,26,1,,,,,,,,,,,
20915,38,Male,46,3,4,23,Basic,Annual,566,5,1,,,,,,,,,,,
20916,25,Male,45,5,5,4,Basic,Annual,640,28,1,,,,,,,,,,,
20917,29,Female,26,22,8,18,Standard,Quarterly,543,13,1,,,,,,,,,,,
20918,46,Female,11,7,6,17,Standard,Quarterly,414,24,1,,,,,,,,,,,
20919,32,Female,53,7,10,23,Premium,Annual,994,6,1,,,,,,,,,,,
20920,61,Male,17,16,5,8,Standard,Quarterly,613,19,1,,,,,,,,,,,
20921,36,Female,6,19,2,25,Standard,Annual,353,26,1,,,,,,,,,,,
20922,54,Male,39,26,0,7,Premium,Annual,513,19,1,,,,,,,,,,,
20923,32,Female,8,2,0,30,Standard,Quarterly,544,21,1,,,,,,,,,,,
20924,60,Female,46,24,10,18,Standard,Annual,939,15,1,,,,,,,,,,,
20925,45,Female,12,12,2,2,Basic,Monthly,504,13,1,,,,,,,,,,,
20926,61,Female,32,30,2,5,Basic,Monthly,588,9,1,,,,,,,,,,,
20927,20,Female,44,4,4,26,Standard,Monthly,792,10,1,,,,,,,,,,,
20928,49,Female,6,14,2,28,Standard,Quarterly,808,23,1,,,,,,,,,,,
20929,39,Female,33,8,10,26,Standard,Monthly,588,16,1,,,,,,,,,,,
20930,18,Female,8,5,9,15,Standard,Annual,196,24,1,,,,,,,,,,,
20931,56,Female,3,1,2,8,Basic,Annual,220,3,1,,,,,,,,,,,
20932,38,Male,28,12,4,17,Basic,Annual,942,27,1,,,,,,,,,,,
20933,60,Female,41,27,9,26,Premium,Annual,329,30,1,,,,,,,,,,,
20934,25,Male,1,13,10,8,Premium,Annual,400,27,1,,,,,,,,,,,
20935,42,Female,14,7,3,14,Basic,Quarterly,808,20,1,,,,,,,,,,,
20936,39,Male,30,8,9,21,Premium,Annual,673,27,1,,,,,,,,,,,
20937,23,Female,21,4,7,27,Standard,Quarterly,450,1,1,,,,,,,,,,,
20938,45,Male,60,4,6,7,Standard,Annual,257,24,1,,,,,,,,,,,
20939,64,Male,13,5,5,24,Standard,Annual,736,4,1,,,,,,,,,,,
20940,50,Male,1,18,1,12,Basic,Quarterly,648,16,1,,,,,,,,,,,
20941,34,Female,25,5,7,2,Premium,Quarterly,538,22,1,,,,,,,,,,,
20942,28,Female,16,20,8,0,Basic,Annual,940,7,1,,,,,,,,,,,
20943,25,Female,47,11,7,3,Premium,Annual,477,28,1,,,,,,,,,,,
20944,57,Male,27,7,5,25,Standard,Annual,263,26,1,,,,,,,,,,,
20945,55,Male,51,14,0,24,Standard,Annual,905,1,1,,,,,,,,,,,
20946,18,Male,20,25,9,8,Premium,Quarterly,800,2,1,,,,,,,,,,,
20947,63,Female,54,29,10,26,Basic,Quarterly,624,7,1,,,,,,,,,,,
20948,27,Male,26,29,4,23,Standard,Annual,148,21,1,,,,,,,,,,,
20949,55,Male,9,26,4,19,Premium,Quarterly,340,14,1,,,,,,,,,,,
20950,36,Female,57,27,9,4,Premium,Monthly,283,7,1,,,,,,,,,,,
20951,37,Male,36,23,6,28,Basic,Annual,724,12,1,,,,,,,,,,,
20952,50,Male,55,3,9,11,Basic,Monthly,214,1,1,,,,,,,,,,,
20953,53,Male,3,23,3,8,Basic,Quarterly,283,17,1,,,,,,,,,,,
20954,38,Female,54,8,5,14,Premium,Annual,557,10,1,,,,,,,,,,,
20955,62,Female,21,16,4,1,Premium,Monthly,696,17,1,,,,,,,,,,,
20956,63,Female,32,23,3,17,Standard,Quarterly,558,30,1,,,,,,,,,,,
20957,33,Male,48,17,8,12,Premium,Quarterly,372,11,1,,,,,,,,,,,
20958,35,Male,56,30,10,15,Basic,Monthly,414,28,1,,,,,,,,,,,
20959,61,Male,59,26,9,9,Standard,Annual,501,21,1,,,,,,,,,,,
20960,38,Male,39,21,4,21,Standard,Annual,140,21,1,,,,,,,,,,,
20961,51,Male,41,2,6,6,Standard,Annual,294,9,1,,,,,,,,,,,
20962,63,Female,19,10,2,10,Standard,Monthly,114,27,1,,,,,,,,,,,
20963,23,Male,25,5,5,13,Standard,Annual,203,10,1,,,,,,,,,,,
20964,18,Female,33,3,3,28,Premium,Monthly,564,24,1,,,,,,,,,,,
20965,29,Male,55,22,5,8,Basic,Quarterly,301,13,1,,,,,,,,,,,
20966,43,Male,55,9,7,23,Standard,Quarterly,619,13,1,,,,,,,,,,,
20967,62,Male,39,25,0,12,Standard,Annual,958,2,1,,,,,,,,,,,
20968,22,Female,41,30,0,18,Basic,Annual,231,4,1,,,,,,,,,,,
20969,36,Female,48,7,0,24,Standard,Quarterly,121,3,1,,,,,,,,,,,
20970,42,Female,1,15,0,25,Premium,Annual,416,1,1,,,,,,,,,,,
20971,39,Male,14,26,9,2,Premium,Quarterly,512,3,1,,,,,,,,,,,
20972,40,Male,31,17,3,14,Premium,Annual,315,3,1,,,,,,,,,,,
20973,38,Male,4,28,2,15,Standard,Monthly,657,6,1,,,,,,,,,,,
20974,52,Male,53,20,8,28,Basic,Monthly,775,26,1,,,,,,,,,,,
20975,23,Male,26,9,0,5,Basic,Monthly,745,4,1,,,,,,,,,,,
20976,25,Female,21,19,2,25,Premium,Annual,940,7,1,,,,,,,,,,,
20977,57,Male,32,22,9,5,Premium,Monthly,704,30,1,,,,,,,,,,,
20978,35,Male,12,18,6,7,Premium,Annual,823,8,1,,,,,,,,,,,
20979,37,Female,51,8,1,7,Basic,Annual,468,29,1,,,,,,,,,,,
20980,62,Female,48,27,0,22,Standard,Monthly,812,22,1,,,,,,,,,,,
20981,53,Female,10,20,5,29,Premium,Monthly,732,17,1,,,,,,,,,,,
20982,51,Female,6,22,2,15,Basic,Quarterly,195,11,1,,,,,,,,,,,
20983,26,Male,35,1,3,23,Premium,Quarterly,451,19,1,,,,,,,,,,,
20984,28,Female,46,25,2,12,Standard,Annual,294,18,1,,,,,,,,,,,
20985,59,Male,12,21,9,3,Standard,Annual,214,11,1,,,,,,,,,,,
20986,33,Female,53,18,0,30,Premium,Quarterly,209,27,1,,,,,,,,,,,
20987,58,Male,12,15,5,19,Standard,Annual,954,16,1,,,,,,,,,,,
20988,64,Male,50,26,10,24,Premium,Quarterly,139,14,1,,,,,,,,,,,
20989,23,Female,21,2,1,20,Standard,Monthly,801,22,1,,,,,,,,,,,
20990,58,Female,59,15,10,5,Premium,Monthly,494,19,1,,,,,,,,,,,
20991,21,Female,43,29,5,7,Premium,Quarterly,708,13,1,,,,,,,,,,,
20992,32,Male,47,18,10,4,Premium,Annual,411,3,1,,,,,,,,,,,
20993,42,Female,50,30,1,14,Standard,Monthly,571,30,1,,,,,,,,,,,
20994,29,Male,26,23,7,14,Standard,Monthly,277,18,1,,,,,,,,,,,
20995,30,Female,1,19,3,17,Standard,Quarterly,393,20,1,,,,,,,,,,,
20996,51,Male,44,30,0,22,Premium,Annual,884,25,1,,,,,,,,,,,
20997,58,Female,41,25,10,14,Basic,Quarterly,827,3,1,,,,,,,,,,,
20998,27,Female,16,8,3,3,Basic,Annual,896,19,1,,,,,,,,,,,
20999,39,Male,43,6,10,1,Standard,Monthly,245,4,1,,,,,,,,,,,
21000,18,Male,41,2,9,15,Basic,Monthly,713,27,1,,,,,,,,,,,
21001,21,Male,34,14,3,4,Standard,Quarterly,1000,14,1,,,,,,,,,,,
21002,57,Male,26,26,3,11,Standard,Annual,701,14,1,,,,,,,,,,,
21003,56,Male,36,24,4,14,Basic,Quarterly,304,9,1,,,,,,,,,,,
21004,50,Female,15,17,1,14,Premium,Annual,170,9,1,,,,,,,,,,,
21005,45,Male,9,6,5,10,Basic,Annual,355,14,1,,,,,,,,,,,
21006,65,Male,23,19,6,21,Basic,Monthly,734,24,1,,,,,,,,,,,
21007,40,Male,58,1,1,4,Standard,Monthly,806,13,1,,,,,,,,,,,
21008,60,Male,39,10,6,14,Standard,Monthly,944,12,1,,,,,,,,,,,
21009,22,Female,10,14,8,29,Standard,Quarterly,757,21,1,,,,,,,,,,,
21010,34,Female,60,28,2,9,Premium,Monthly,764,19,1,,,,,,,,,,,
21011,56,Male,55,21,10,5,Basic,Monthly,793,21,1,,,,,,,,,,,
21012,42,Female,37,13,2,1,Basic,Monthly,458,26,1,,,,,,,,,,,
21013,38,Male,2,15,9,26,Basic,Quarterly,555,30,1,,,,,,,,,,,
21014,19,Female,49,19,2,11,Standard,Annual,106,15,1,,,,,,,,,,,
21015,64,Female,46,21,0,15,Premium,Quarterly,185,20,1,,,,,,,,,,,
21016,39,Male,45,23,10,16,Basic,Monthly,550,3,1,,,,,,,,,,,
21017,50,Female,9,11,4,8,Standard,Quarterly,214,7,1,,,,,,,,,,,
21018,33,Male,45,20,6,1,Standard,Quarterly,975,7,1,,,,,,,,,,,
21019,19,Female,41,11,10,23,Basic,Monthly,162,3,1,,,,,,,,,,,
21020,49,Female,1,30,6,9,Premium,Annual,787,8,1,,,,,,,,,,,
21021,45,Female,26,28,7,4,Basic,Annual,575,10,1,,,,,,,,,,,
21022,46,Male,9,8,1,0,Premium,Monthly,908,12,1,,,,,,,,,,,
21023,46,Female,32,14,6,6,Basic,Annual,583,7,1,,,,,,,,,,,
21024,57,Male,31,18,2,15,Standard,Monthly,897,25,1,,,,,,,,,,,
21025,60,Male,30,27,5,17,Standard,Quarterly,251,22,1,,,,,,,,,,,
21026,23,Male,18,8,0,7,Premium,Quarterly,992,27,1,,,,,,,,,,,
21027,59,Male,48,26,4,6,Standard,Quarterly,602,2,1,,,,,,,,,,,
21028,21,Male,21,3,0,0,Standard,Annual,529,11,1,,,,,,,,,,,
21029,39,Female,51,15,10,12,Premium,Monthly,944,22,1,,,,,,,,,,,
21030,20,Male,43,30,1,16,Premium,Quarterly,491,8,1,,,,,,,,,,,
21031,59,Female,58,19,3,23,Standard,Monthly,328,17,1,,,,,,,,,,,
21032,40,Female,53,13,4,27,Premium,Quarterly,257,24,1,,,,,,,,,,,
21033,53,Male,22,16,4,5,Premium,Monthly,547,3,1,,,,,,,,,,,
21034,38,Female,36,5,5,14,Basic,Quarterly,508,10,1,,,,,,,,,,,
21035,22,Male,8,14,1,28,Standard,Annual,807,8,1,,,,,,,,,,,
21036,30,Female,60,15,7,12,Basic,Monthly,447,1,1,,,,,,,,,,,
21037,31,Male,21,7,7,19,Standard,Annual,564,22,1,,,,,,,,,,,
21038,29,Female,51,16,2,8,Standard,Quarterly,640,30,1,,,,,,,,,,,
21039,65,Male,54,21,1,6,Basic,Quarterly,731,14,1,,,,,,,,,,,
21040,53,Male,32,12,0,10,Premium,Quarterly,241,8,1,,,,,,,,,,,
21041,23,Male,60,27,4,24,Basic,Annual,655,14,1,,,,,,,,,,,
21042,50,Female,40,16,1,26,Basic,Quarterly,725,27,1,,,,,,,,,,,
21043,63,Female,53,9,7,22,Standard,Quarterly,940,7,1,,,,,,,,,,,
21044,25,Male,17,20,7,19,Basic,Monthly,474,14,1,,,,,,,,,,,
21045,47,Male,58,9,0,0,Standard,Monthly,725,18,1,,,,,,,,,,,
21046,42,Male,4,18,5,22,Premium,Monthly,251,2,1,,,,,,,,,,,
21047,19,Male,58,28,4,6,Standard,Quarterly,247,8,1,,,,,,,,,,,
21048,22,Female,38,12,9,24,Basic,Quarterly,872,2,1,,,,,,,,,,,
21049,24,Male,13,11,8,20,Basic,Annual,212,1,1,,,,,,,,,,,
21050,26,Female,31,27,2,19,Basic,Annual,427,18,1,,,,,,,,,,,
21051,46,Female,46,8,0,27,Premium,Annual,453,20,1,,,,,,,,,,,
21052,28,Male,19,14,6,3,Basic,Quarterly,408,11,1,,,,,,,,,,,
21053,64,Male,57,19,6,12,Premium,Quarterly,756,16,1,,,,,,,,,,,
21054,56,Male,37,17,10,19,Standard,Annual,528,22,1,,,,,,,,,,,
21055,18,Female,51,28,6,25,Basic,Annual,109,6,1,,,,,,,,,,,
21056,51,Male,39,24,0,21,Premium,Quarterly,905,10,1,,,,,,,,,,,
21057,25,Female,32,2,5,26,Premium,Annual,353,17,1,,,,,,,,,,,
21058,50,Female,2,25,6,6,Basic,Quarterly,348,18,1,,,,,,,,,,,
21059,54,Male,30,12,6,15,Standard,Annual,839,28,1,,,,,,,,,,,
21060,49,Female,21,2,6,6,Premium,Annual,483,25,1,,,,,,,,,,,
21061,35,Male,4,19,6,1,Standard,Quarterly,786,18,1,,,,,,,,,,,
21062,45,Female,13,21,7,7,Premium,Annual,480,15,1,,,,,,,,,,,
21063,18,Male,14,3,7,6,Premium,Annual,594,27,1,,,,,,,,,,,
21064,38,Male,53,24,4,26,Premium,Annual,111,22,1,,,,,,,,,,,
21065,58,Female,17,28,4,26,Premium,Annual,936,9,1,,,,,,,,,,,
21066,23,Female,11,29,3,13,Basic,Monthly,128,7,1,,,,,,,,,,,
21067,53,Female,34,27,0,6,Basic,Annual,217,1,1,,,,,,,,,,,
21068,33,Male,41,2,3,27,Standard,Quarterly,942,18,1,,,,,,,,,,,
21069,63,Male,8,2,1,27,Standard,Annual,503,17,1,,,,,,,,,,,
21070,41,Female,57,24,8,24,Standard,Quarterly,279,30,1,,,,,,,,,,,
21071,21,Female,55,16,5,28,Basic,Annual,176,27,1,,,,,,,,,,,
21072,57,Male,53,11,7,29,Premium,Quarterly,738,17,1,,,,,,,,,,,
21073,45,Male,51,8,9,28,Standard,Monthly,836,17,1,,,,,,,,,,,
21074,46,Male,35,9,10,22,Basic,Quarterly,763,3,1,,,,,,,,,,,
21075,60,Female,9,19,6,23,Standard,Monthly,392,25,1,,,,,,,,,,,
21076,42,Female,5,14,2,12,Basic,Quarterly,981,11,1,,,,,,,,,,,
21077,55,Male,43,8,0,26,Basic,Quarterly,250,24,1,,,,,,,,,,,
21078,45,Female,50,19,7,25,Premium,Annual,960,29,1,,,,,,,,,,,
21079,36,Male,53,7,10,5,Premium,Quarterly,227,5,1,,,,,,,,,,,
21080,19,Female,15,17,4,6,Basic,Quarterly,646,25,1,,,,,,,,,,,
21081,56,Female,60,30,6,23,Basic,Annual,972,13,1,,,,,,,,,,,
21082,31,Female,7,28,9,30,Premium,Monthly,982,18,1,,,,,,,,,,,
21083,40,Male,31,1,5,15,Standard,Quarterly,812,17,1,,,,,,,,,,,
21084,32,Female,43,8,10,24,Basic,Annual,609,26,1,,,,,,,,,,,
21085,59,Female,51,6,6,17,Standard,Monthly,402,13,1,,,,,,,,,,,
21086,22,Male,9,30,6,6,Basic,Monthly,179,26,1,,,,,,,,,,,
21087,60,Male,52,12,0,28,Basic,Annual,838,12,1,,,,,,,,,,,
21088,42,Female,38,6,7,10,Premium,Quarterly,390,27,1,,,,,,,,,,,
21089,59,Female,49,4,6,4,Standard,Annual,459,23,1,,,,,,,,,,,
21090,22,Male,51,25,1,11,Standard,Monthly,371,10,1,,,,,,,,,,,
21091,59,Male,6,13,6,6,Standard,Monthly,244,19,1,,,,,,,,,,,
21092,37,Male,33,12,3,25,Basic,Monthly,182,6,1,,,,,,,,,,,
21093,45,Female,50,12,8,9,Standard,Quarterly,716,7,1,,,,,,,,,,,
21094,31,Female,25,23,9,23,Premium,Annual,363,6,1,,,,,,,,,,,
21095,21,Male,33,27,5,6,Standard,Monthly,873,10,1,,,,,,,,,,,
21096,54,Female,11,10,7,27,Premium,Annual,775,22,1,,,,,,,,,,,
21097,41,Male,12,3,9,4,Premium,Annual,819,13,1,,,,,,,,,,,
21098,59,Female,19,22,1,9,Premium,Monthly,312,8,1,,,,,,,,,,,
21099,19,Female,11,25,7,1,Premium,Annual,573,22,1,,,,,,,,,,,
21100,47,Female,19,30,5,6,Premium,Monthly,398,1,1,,,,,,,,,,,
21101,62,Female,8,3,8,12,Premium,Annual,184,13,1,,,,,,,,,,,
21102,45,Female,56,27,2,15,Standard,Monthly,620,5,1,,,,,,,,,,,
21103,40,Female,35,15,5,21,Basic,Monthly,419,20,1,,,,,,,,,,,
21104,29,Female,59,15,8,6,Premium,Monthly,963,7,1,,,,,,,,,,,
21105,34,Female,20,13,0,25,Standard,Quarterly,321,19,1,,,,,,,,,,,
21106,24,Male,58,29,0,27,Premium,Annual,517,18,1,,,,,,,,,,,
21107,29,Male,22,23,6,28,Standard,Annual,586,27,1,,,,,,,,,,,
21108,51,Female,25,1,7,16,Premium,Quarterly,120,28,1,,,,,,,,,,,
21109,53,Male,19,11,4,15,Standard,Quarterly,141,14,1,,,,,,,,,,,
21110,43,Female,50,28,5,16,Premium,Quarterly,454,4,1,,,,,,,,,,,
21111,19,Female,30,23,4,10,Basic,Monthly,170,4,1,,,,,,,,,,,
21112,37,Male,38,26,7,11,Premium,Annual,465,23,1,,,,,,,,,,,
21113,19,Male,36,27,4,3,Standard,Quarterly,988,17,1,,,,,,,,,,,
21114,38,Female,40,3,3,12,Standard,Quarterly,414,2,1,,,,,,,,,,,
21115,22,Female,21,19,5,12,Standard,Monthly,839,6,1,,,,,,,,,,,
21116,46,Male,59,24,8,26,Basic,Quarterly,139,5,1,,,,,,,,,,,
21117,18,Male,52,10,2,2,Basic,Annual,358,3,1,,,,,,,,,,,
21118,18,Female,19,16,0,15,Basic,Annual,776,23,1,,,,,,,,,,,
21119,50,Female,55,14,9,30,Standard,Annual,923,24,1,,,,,,,,,,,
21120,41,Male,51,24,6,9,Standard,Quarterly,685,2,1,,,,,,,,,,,
21121,50,Female,49,9,4,10,Basic,Annual,305,20,1,,,,,,,,,,,
21122,46,Male,18,9,0,20,Standard,Annual,787,19,1,,,,,,,,,,,
21123,21,Female,54,23,5,15,Premium,Annual,366,26,1,,,,,,,,,,,
21124,24,Male,4,25,7,7,Basic,Monthly,816,1,1,,,,,,,,,,,
21125,42,Female,27,7,5,26,Standard,Monthly,110,10,1,,,,,,,,,,,
21126,25,Male,43,29,0,3,Basic,Annual,133,15,1,,,,,,,,,,,
21127,25,Male,45,30,6,6,Standard,Annual,744,26,1,,,,,,,,,,,
21128,33,Male,29,14,4,21,Premium,Monthly,721,28,1,,,,,,,,,,,
21129,38,Male,26,1,6,24,Standard,Quarterly,782,6,1,,,,,,,,,,,
21130,51,Male,35,17,0,22,Standard,Annual,897,2,1,,,,,,,,,,,
21131,42,Female,10,11,10,21,Basic,Quarterly,696,19,1,,,,,,,,,,,
21132,52,Female,58,9,0,3,Standard,Annual,582,3,1,,,,,,,,,,,
21133,54,Female,18,1,10,9,Basic,Annual,274,17,1,,,,,,,,,,,
21134,46,Female,30,25,7,14,Basic,Monthly,563,12,1,,,,,,,,,,,
21135,55,Male,57,7,10,10,Premium,Monthly,544,9,1,,,,,,,,,,,
21136,60,Female,6,3,2,18,Basic,Monthly,727,6,1,,,,,,,,,,,
21137,52,Male,38,1,2,26,Standard,Monthly,894,17,1,,,,,,,,,,,
21138,43,Female,50,29,10,12,Basic,Quarterly,700,10,1,,,,,,,,,,,
21139,23,Male,20,6,3,10,Basic,Annual,124,8,1,,,,,,,,,,,
21140,45,Male,19,1,4,28,Premium,Quarterly,242,17,1,,,,,,,,,,,
21141,57,Male,29,2,5,1,Basic,Annual,902,16,1,,,,,,,,,,,
21142,58,Female,54,26,6,3,Basic,Annual,134,30,1,,,,,,,,,,,
21143,55,Male,28,22,9,13,Basic,Annual,495,21,1,,,,,,,,,,,
21144,18,Male,38,3,0,5,Standard,Annual,228,28,1,,,,,,,,,,,
21145,60,Male,6,9,5,17,Standard,Annual,423,9,1,,,,,,,,,,,
21146,52,Female,42,2,4,10,Premium,Monthly,480,15,1,,,,,,,,,,,
21147,19,Male,3,24,6,21,Premium,Annual,373,22,1,,,,,,,,,,,
21148,18,Female,41,12,5,16,Basic,Quarterly,753,25,1,,,,,,,,,,,
21149,65,Male,33,24,9,4,Standard,Quarterly,425,29,1,,,,,,,,,,,
21150,65,Male,23,15,7,3,Standard,Quarterly,642,9,1,,,,,,,,,,,
21151,50,Female,31,8,2,1,Standard,Monthly,630,6,1,,,,,,,,,,,
21152,42,Male,45,26,6,22,Basic,Monthly,286,23,1,,,,,,,,,,,
21153,56,Female,4,19,1,19,Premium,Annual,930,17,1,,,,,,,,,,,
21154,25,Female,44,8,8,27,Premium,Quarterly,375,3,1,,,,,,,,,,,
21155,41,Male,27,18,7,1,Basic,Monthly,774,18,1,,,,,,,,,,,
21156,28,Male,48,26,3,9,Standard,Monthly,122,15,1,,,,,,,,,,,
21157,39,Female,30,7,3,7,Basic,Monthly,779,15,1,,,,,,,,,,,
21158,58,Male,40,8,1,24,Standard,Annual,684,24,1,,,,,,,,,,,
21159,61,Female,16,4,0,21,Standard,Annual,172,30,1,,,,,,,,,,,
21160,46,Female,26,14,8,26,Premium,Annual,660,7,1,,,,,,,,,,,
21161,37,Male,9,24,3,22,Premium,Monthly,344,17,1,,,,,,,,,,,
21162,47,Male,24,19,3,21,Premium,Monthly,829,23,1,,,,,,,,,,,
21163,62,Female,11,17,3,30,Basic,Annual,245,10,1,,,,,,,,,,,
21164,32,Female,18,15,3,10,Basic,Quarterly,196,25,1,,,,,,,,,,,
21165,64,Female,29,3,7,23,Premium,Monthly,161,18,1,,,,,,,,,,,
21166,19,Male,32,14,3,17,Standard,Quarterly,540,16,1,,,,,,,,,,,
21167,48,Female,56,16,2,29,Standard,Monthly,996,8,1,,,,,,,,,,,
21168,23,Male,8,14,5,29,Premium,Monthly,340,8,1,,,,,,,,,,,
21169,53,Female,53,18,0,23,Basic,Monthly,883,10,1,,,,,,,,,,,
21170,31,Female,48,16,1,15,Basic,Quarterly,922,21,1,,,,,,,,,,,
21171,43,Male,43,20,9,11,Standard,Quarterly,660,4,1,,,,,,,,,,,
21172,44,Male,20,8,1,10,Premium,Quarterly,835,15,1,,,,,,,,,,,
21173,38,Female,60,27,9,16,Premium,Annual,191,2,1,,,,,,,,,,,
21174,38,Female,11,17,3,30,Basic,Monthly,968,6,1,,,,,,,,,,,
21175,48,Female,57,12,5,9,Standard,Monthly,168,27,1,,,,,,,,,,,
21176,19,Female,36,26,8,3,Basic,Monthly,415,13,1,,,,,,,,,,,
21177,54,Female,26,29,9,27,Basic,Annual,620,19,1,,,,,,,,,,,
21178,61,Male,51,9,10,26,Basic,Quarterly,387,10,1,,,,,,,,,,,
21179,24,Male,31,8,1,9,Standard,Monthly,490,6,1,,,,,,,,,,,
21180,51,Female,31,30,1,20,Basic,Annual,902,10,1,,,,,,,,,,,
21181,22,Female,7,1,8,25,Premium,Monthly,701,22,1,,,,,,,,,,,
21182,24,Female,46,23,0,15,Premium,Monthly,390,16,1,,,,,,,,,,,
21183,51,Female,51,8,1,8,Basic,Annual,431,7,1,,,,,,,,,,,
21184,22,Male,48,18,2,25,Basic,Quarterly,150,12,1,,,,,,,,,,,
21185,50,Female,52,26,2,11,Standard,Quarterly,186,29,1,,,,,,,,,,,
21186,19,Male,26,23,1,6,Basic,Monthly,593,19,1,,,,,,,,,,,
21187,40,Male,50,19,10,19,Standard,Monthly,744,5,1,,,,,,,,,,,
21188,31,Female,16,26,9,12,Standard,Quarterly,899,3,1,,,,,,,,,,,
21189,25,Male,38,12,0,22,Standard,Monthly,401,10,1,,,,,,,,,,,
21190,38,Female,20,4,8,25,Standard,Quarterly,342,18,1,,,,,,,,,,,
21191,57,Male,41,9,5,27,Premium,Monthly,548,21,1,,,,,,,,,,,
21192,27,Female,49,2,0,1,Premium,Monthly,971,8,1,,,,,,,,,,,
21193,42,Male,45,19,9,14,Premium,Monthly,769,7,1,,,,,,,,,,,
21194,23,Male,43,12,3,19,Premium,Annual,755,10,1,,,,,,,,,,,
21195,42,Female,4,13,8,23,Basic,Quarterly,364,6,1,,,,,,,,,,,
21196,53,Male,38,2,4,2,Premium,Monthly,936,9,1,,,,,,,,,,,
21197,42,Female,44,26,5,11,Basic,Quarterly,858,19,1,,,,,,,,,,,
21198,62,Male,50,15,5,21,Premium,Monthly,846,23,1,,,,,,,,,,,
21199,39,Male,2,16,10,28,Premium,Annual,450,11,1,,,,,,,,,,,
21200,30,Female,53,1,4,21,Premium,Annual,417,14,1,,,,,,,,,,,
21201,31,Male,43,5,3,0,Standard,Annual,411,26,1,,,,,,,,,,,
21202,52,Female,58,10,7,13,Standard,Quarterly,432,22,1,,,,,,,,,,,
21203,25,Female,34,21,0,9,Standard,Annual,747,29,1,,,,,,,,,,,
21204,39,Female,52,20,7,8,Basic,Quarterly,149,26,1,,,,,,,,,,,
21205,37,Female,35,26,2,12,Standard,Quarterly,212,10,1,,,,,,,,,,,
21206,20,Male,54,15,5,23,Premium,Monthly,690,21,1,,,,,,,,,,,
21207,25,Male,11,12,2,4,Standard,Monthly,395,24,1,,,,,,,,,,,
21208,18,Male,24,14,3,24,Standard,Quarterly,524,29,1,,,,,,,,,,,
21209,52,Female,11,14,2,18,Basic,Annual,214,18,1,,,,,,,,,,,
21210,52,Female,29,10,9,5,Premium,Quarterly,797,24,1,,,,,,,,,,,
21211,54,Female,46,23,3,13,Basic,Monthly,224,4,1,,,,,,,,,,,
21212,36,Male,31,27,7,21,Basic,Annual,972,30,1,,,,,,,,,,,
